claim.ind0,claim.ind1,ni.genderF,ni.genderM,ni.marital.status0,ni.marital.status1,sales.channelBroker,sales.channelOnline,sales.channelPhone,coverage.typeA,coverage.typeB,coverage.typeC,city.catArizona,city.catcolorado,city.catIowa,city.catpenni,city.catVirginia,city.catWashington,premium,n.children.cat,n.adults.cat,tenure.con,ni.age.con,len.at.res.con,credit.con,year.con,cancel
1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.795736258,-0.895968736,-0.095268975,0.187931569,0.957006792,-0.279715311,0.721116802,-0.144200398,0
0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.82806233,-0.895968736,-0.936755384,1.033589754,0.482520837,-0.841622786,0.721116802,-0.144200398,1
1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.947490666,1.50828424,1.587703842,1.202721391,-0.466451072,-0.279715311,-1.908482004,-0.144200398,1
1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.296989162,-0.294905492,-0.095268975,0.187931569,0.482520837,-0.841622786,0.721116802,-0.144200398,1
0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1.199511095,1.50828424,1.587703842,0.187931569,1.431492746,-0.560669049,-0.593682601,-0.144200398,1
1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.082742385,1.50828424,-0.936755384,-2.010779714,-1.889908936,-0.841622786,0.721116802,-0.144200398,0
1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,-0.519463044,1.50828424,0.746217434,-2.010779714,-1.889908936,0.282192163,0.721116802,-0.144200398,1
1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,-1.977639886,-0.895968736,-0.936755384,-0.48859498,0.482520837,-1.40353026,0.721116802,-0.144200398,0
1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,-1.497654591,2.109347484,0.746217434,0.357063206,0.008034882,0.282192163,0.721116802,-0.144200398,1
0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,-0.5991904,2.109347484,-0.936755384,-0.995989891,-1.889908936,-0.841622786,-1.908482004,-0.144200398,0
0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.801158582,0.306157752,-0.936755384,0.187931569,0.957006792,1.125053374,0.721116802,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-1.376887125,1.50828424,-0.095268975,-0.826858254,-0.940937027,-1.684483997,0.721116802,-0.144200398,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,-1.038925163,-0.294905492,-0.936755384,0.526194843,0.482520837,-1.40353026,-1.908482004,-0.144200398,0
0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.52045589,-0.895968736,-0.936755384,1.540984666,0.482520837,1.406007111,0.721116802,-0.144200398,0
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-0.881168382,1.50828424,-0.936755384,-0.826858254,-0.940937027,-1.122576523,-0.593682601,-0.144200398,1
1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1.213578569,-0.294905492,-0.936755384,0.357063206,0.482520837,-0.279715311,0.721116802,-0.144200398,1
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1.55224709,-0.294905492,-0.936755384,0.187931569,0.008034882,0.5631459,-0.593682601,-0.144200398,0
1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.241392675,-0.895968736,-0.936755384,0.357063206,1.431492746,-0.560669049,-1.908482004,-0.144200398,0
1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.443791509,-0.895968736,1.587703842,-0.48859498,-0.940937027,-0.560669049,0.721116802,-0.144200398,1
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-0.341346347,2.109347484,-0.095268975,1.202721391,1.431492746,-0.279715311,0.721116802,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,-0.705376568,-0.294905492,1.587703842,0.526194843,0.482520837,0.5631459,-0.593682601,-0.144200398,1
1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,-0.050930993,0.306157752,0.746217434,0.357063206,0.008034882,1.686960848,-1.908482004,-0.144200398,0
1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2.537384508,-0.895968736,-0.095268975,0.018799932,0.482520837,-0.279715311,-1.908482004,-0.144200398,1
1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,-0.169521199,-0.895968736,-0.936755384,-1.165121528,-1.415422981,0.001238426,-1.908482004,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,-1.344781226,0.306157752,-0.095268975,-1.841648076,-0.940937027,0.001238426,0.721116802,-0.144200398,0
1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.939052679,-0.895968736,2.429190251,-1.334253165,-0.940937027,-1.122576523,0.721116802,-0.144200398,0
1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.131325274,0.306157752,0.746217434,1.033589754,0.482520837,0.5631459,0.721116802,-0.144200398,0
1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1.097704631,-0.895968736,-0.936755384,-0.319463343,1.905978701,0.5631459,0.721116802,-0.144200398,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.463509211,0.306157752,-0.936755384,-0.150331705,-0.466451072,0.001238426,0.721116802,-0.144200398,0
0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,-0.286507781,0.306157752,-0.936755384,-1.672516439,-1.889908936,-0.279715311,0.721116802,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-1.102528943,1.50828424,-0.936755384,0.864458117,0.008034882,-0.560669049,-0.593682601,-0.144200398,1
1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.076512358,1.50828424,-0.936755384,-0.319463343,-0.466451072,-1.40353026,-0.593682601,-0.144200398,1
0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,-0.120760357,-0.895968736,0.746217434,-0.150331705,0.008034882,-1.684483997,0.721116802,-0.144200398,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.302532639,-0.895968736,2.429190251,0.357063206,0.957006792,-1.684483997,0.721116802,-0.144200398,1
1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,-1.12217037,0.306157752,-0.095268975,-0.657726617,-0.466451072,-1.122576523,0.721116802,-0.144200398,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.224426416,-0.895968736,0.746217434,0.018799932,1.905978701,-0.841622786,0.721116802,-0.144200398,0
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-1.148623497,2.109347484,0.746217434,1.371853028,1.431492746,1.125053374,-0.593682601,-0.144200398,0
1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,-1.20041548,-0.294905492,2.429190251,-1.334253165,-1.415422981,1.686960848,0.721116802,-0.144200398,1
1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.707896086,-0.294905492,1.587703842,1.540984666,0.008034882,-0.560669049,0.721116802,-0.144200398,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.700897471,1.50828424,-0.936755384,0.018799932,0.008034882,-1.40353026,-0.593682601,-0.144200398,0
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.374236709,0.306157752,0.746217434,0.864458117,1.431492746,0.844099637,0.721116802,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-1.382243564,-0.895968736,-0.936755384,0.69532648,0.008034882,1.686960848,0.721116802,-0.144200398,0
0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-0.573002894,0.306157752,-0.936755384,-1.334253165,-0.466451072,-0.841622786,0.721116802,-0.144200398,1
1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1.627717631,1.50828424,-0.936755384,0.526194843,0.008034882,-0.279715311,-1.908482004,-0.144200398,1
1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,-1.648396705,2.109347484,0.746217434,0.018799932,-0.466451072,1.686960848,0.721116802,-0.144200398,0
1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.825327866,-0.294905492,-0.095268975,1.710116303,0.482520837,-1.684483997,0.721116802,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.604275884,-0.294905492,1.587703842,-1.841648076,-0.940937027,0.844099637,0.721116802,-0.144200398,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.007090162,-0.895968736,-0.936755384,-1.503384802,-1.889908936,0.844099637,-1.908482004,-0.144200398,0
1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0.582519515,2.109347484,-0.936755384,-0.150331705,-0.940937027,-1.122576523,0.721116802,-0.144200398,0
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.535945028,-0.294905492,-0.936755384,0.187931569,1.431492746,-0.841622786,0.721116802,-0.144200398,0
1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1.693016094,-0.294905492,-0.936755384,0.187931569,-0.466451072,-0.841622786,-1.908482004,-0.144200398,1
1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1.3799294,2.109347484,-0.936755384,-0.826858254,-0.940937027,0.5631459,-1.908482004,-0.144200398,1
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1.61531294,0.306157752,0.746217434,-0.150331705,0.008034882,-0.560669049,0.721116802,-0.144200398,1
1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.056416282,-0.895968736,0.746217434,-0.150331705,0.008034882,-1.684483997,-1.908482004,-0.144200398,0
1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.644289577,-0.895968736,-0.095268975,1.710116303,1.431492746,1.686960848,0.721116802,-0.144200398,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-2.587102764,0.907220996,1.587703842,-0.657726617,-1.415422981,0.5631459,0.721116802,-0.144200398,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.153289958,1.50828424,0.746217434,-0.995989891,1.431492746,0.282192163,-1.908482004,-0.144200398,1
0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-1.610925012,1.50828424,-0.095268975,0.018799932,-0.466451072,0.5631459,-1.908482004,-0.144200398,1
0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.35804649,-0.294905492,-0.936755384,1.033589754,0.482520837,0.001238426,0.721116802,-0.144200398,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.151465518,-0.895968736,-0.095268975,-1.334253165,-0.940937027,-0.841622786,0.721116802,-0.144200398,0
0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.228132543,-0.895968736,0.746217434,-0.826858254,-1.415422981,0.001238426,0.721116802,-0.144200398,0
1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.322521254,2.109347484,2.429190251,0.526194843,-0.466451072,0.001238426,0.721116802,-0.144200398,1
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1.123132117,0.907220996,-0.936755384,0.864458117,-0.466451072,-1.40353026,-1.908482004,-0.144200398,0
0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1.082105267,-0.895968736,-0.936755384,1.202721391,1.905978701,1.686960848,0.721116802,-0.144200398,0
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.030117708,-0.895968736,1.587703842,-1.334253165,-0.940937027,-1.122576523,0.721116802,-0.144200398,1
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-1.077382561,-0.895968736,0.746217434,0.526194843,0.957006792,-1.684483997,0.721116802,-0.144200398,0
1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.922216634,-0.895968736,-0.936755384,0.526194843,0.482520837,1.406007111,0.721116802,-0.144200398,0
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.102673183,-0.895968736,-0.095268975,-1.503384802,-0.940937027,-1.684483997,-1.908482004,-0.144200398,1
1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.56407894,2.109347484,-0.095268975,-0.826858254,-0.466451072,0.282192163,-1.908482004,-0.144200398,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.142839435,1.50828424,2.429190251,0.187931569,0.008034882,-0.560669049,0.721116802,-0.144200398,1
1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,-2.052947884,-0.294905492,-0.936755384,0.187931569,0.482520837,-0.560669049,0.721116802,-0.144200398,0
0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.172283236,-0.895968736,-0.936755384,-0.995989891,-1.415422981,0.001238426,0.721116802,-0.144200398,0
1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.008631159,-0.895968736,0.746217434,-1.165121528,-0.466451072,0.844099637,0.721116802,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.107493438,1.50828424,-0.936755384,-1.841648076,-0.940937027,-0.279715311,0.721116802,-0.144200398,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1.189515017,-0.895968736,-0.936755384,-0.48859498,0.482520837,1.686960848,0.721116802,-0.144200398,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.083076246,-0.895968736,2.429190251,-1.503384802,-1.889908936,-1.122576523,-1.908482004,-0.144200398,0
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-1.504271701,1.50828424,-0.936755384,1.540984666,0.957006792,0.001238426,-1.908482004,-0.144200398,1
1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-1.087161851,-0.895968736,-0.095268975,-1.165121528,-0.466451072,-1.40353026,0.721116802,-0.144200398,0
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.826696888,0.306157752,-0.936755384,-1.334253165,-0.940937027,0.282192163,0.721116802,-0.144200398,0
0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.508527382,-0.294905492,-0.095268975,0.864458117,0.957006792,1.406007111,-0.593682601,-0.144200398,0
1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.318314001,-0.895968736,-0.936755384,0.018799932,0.482520837,0.5631459,-0.593682601,-0.144200398,1
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.540283798,0.907220996,-0.095268975,1.033589754,1.431492746,1.125053374,0.721116802,-0.144200398,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.475196212,-0.294905492,-0.095268975,-0.150331705,0.008034882,-1.40353026,0.721116802,-0.144200398,0
0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.677368686,-0.895968736,0.746217434,0.526194843,-0.466451072,-0.279715311,-1.908482004,-0.144200398,1
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.917942949,-0.895968736,-0.095268975,-2.010779714,-0.466451072,-0.841622786,0.721116802,-0.144200398,0
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.472177838,-0.294905492,-0.095268975,0.526194843,0.482520837,1.686960848,-0.593682601,-0.144200398,0
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,-1.034017033,2.109347484,2.429190251,0.864458117,1.905978701,0.282192163,0.721116802,-0.144200398,0
1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,2.28559471,0.306157752,-0.936755384,0.526194843,1.431492746,-1.122576523,-0.593682601,-0.144200398,0
1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1.059847187,-0.895968736,-0.936755384,1.202721391,-0.466451072,-1.40353026,0.721116802,-0.144200398,0
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1.042527252,0.907220996,2.429190251,-1.841648076,-1.415422981,-0.279715311,-0.593682601,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-1.150558531,1.50828424,-0.936755384,-1.165121528,-1.415422981,0.282192163,-0.593682601,-0.144200398,0
0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.788297338,-0.294905492,-0.936755384,-0.150331705,0.008034882,0.001238426,-1.908482004,-0.144200398,0
0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,-0.315444838,0.306157752,0.746217434,1.710116303,0.957006792,-0.841622786,-1.908482004,-0.144200398,1
1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-1.309890067,-0.294905492,-0.095268975,0.69532648,0.482520837,0.282192163,-0.593682601,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.460752971,-0.895968736,1.587703842,-1.672516439,-0.940937027,-0.279715311,0.721116802,-0.144200398,0
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.19407287,1.50828424,1.587703842,-1.334253165,-0.940937027,0.282192163,-1.908482004,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,-1.809365439,1.50828424,1.587703842,0.187931569,1.431492746,-1.122576523,0.721116802,-0.144200398,0
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,-1.584741852,-0.895968736,-0.095268975,1.202721391,0.008034882,1.125053374,0.721116802,-0.144200398,0
1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.131279345,0.306157752,2.429190251,1.371853028,0.008034882,0.844099637,-0.593682601,-0.144200398,1
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.170088882,0.306157752,-0.936755384,-0.48859498,0.482520837,0.282192163,-0.593682601,-0.144200398,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.436158659,-0.895968736,-0.095268975,-0.150331705,0.957006792,0.001238426,0.721116802,-0.144200398,0
1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0.326157326,-0.895968736,-0.095268975,0.526194843,0.482520837,-1.684483997,0.721116802,-0.144200398,0
1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1.988409821,-0.895968736,-0.095268975,0.69532648,0.482520837,1.406007111,-0.593682601,-0.144200398,1
1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,-0.734806844,2.109347484,2.429190251,1.540984666,0.008034882,1.686960848,0.721116802,-0.144200398,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.559412813,-0.294905492,0.746217434,1.033589754,0.957006792,-1.122576523,0.721116802,-0.144200398,0
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,-0.652972738,-0.294905492,0.746217434,1.371853028,-0.466451072,1.686960848,0.721116802,-0.144200398,0
1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0.416359994,-0.895968736,-0.936755384,0.526194843,0.008034882,1.125053374,-1.908482004,-0.144200398,0
1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,-0.622548545,-0.895968736,2.429190251,1.710116303,0.008034882,1.406007111,-0.593682601,-0.144200398,1
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.94963613,-0.895968736,0.746217434,-0.995989891,-0.940937027,0.001238426,0.721116802,-0.144200398,0
1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.541146521,-0.895968736,-0.936755384,-1.334253165,-1.415422981,0.844099637,-0.593682601,-0.144200398,0
1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1.444086851,-0.294905492,2.429190251,-0.826858254,-1.415422981,0.282192163,0.721116802,-0.144200398,0
1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,-1.054743052,1.50828424,-0.936755384,0.357063206,0.008034882,-0.279715311,0.721116802,-0.144200398,0
1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.785570685,-0.895968736,-0.095268975,0.018799932,0.482520837,-1.122576523,-1.908482004,-0.144200398,1
1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.493226965,-0.895968736,1.587703842,1.540984666,1.431492746,0.5631459,-0.593682601,-0.144200398,0
1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,-1.360689072,-0.895968736,0.746217434,-1.165121528,-0.940937027,0.5631459,-1.908482004,-0.144200398,1
0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.556144088,-0.895968736,-0.095268975,-0.319463343,1.905978701,-0.841622786,0.721116802,-0.144200398,0
0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.052579439,-0.895968736,0.746217434,0.018799932,0.008034882,0.282192163,0.721116802,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.2566893,0.907220996,-0.095268975,0.526194843,0.482520837,1.125053374,0.721116802,-0.144200398,0
1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,-1.1234933,0.907220996,-0.936755384,0.187931569,1.431492746,-0.279715311,0.721116802,-0.144200398,0
1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1.143472004,-0.895968736,-0.095268975,1.033589754,0.957006792,0.282192163,0.721116802,-0.144200398,0
1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,-0.402104201,-0.895968736,2.429190251,-0.995989891,-1.889908936,0.282192163,-1.908482004,-0.144200398,0
1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1.028265186,-0.895968736,-0.936755384,-2.010779714,0.008034882,0.001238426,0.721116802,-0.144200398,0
1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.674910046,-0.895968736,-0.936755384,1.202721391,1.431492746,0.844099637,0.721116802,-0.144200398,0
1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,-0.441227079,-0.895968736,-0.095268975,-2.010779714,-0.466451072,0.001238426,0.721116802,-0.144200398,0
0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.250698426,-0.294905492,-0.936755384,-0.319463343,-1.415422981,-1.122576523,-1.908482004,-0.144200398,0
1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0.204598598,-0.294905492,-0.936755384,0.357063206,0.482520837,-1.122576523,-0.593682601,-0.144200398,0
1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.591121549,-0.895968736,-0.095268975,0.187931569,1.431492746,-1.684483997,-1.908482004,-0.144200398,1
1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.376540727,-0.895968736,1.587703842,-1.503384802,-0.466451072,1.686960848,0.721116802,-0.144200398,1
1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1.745818927,-0.294905492,-0.936755384,0.69532648,-0.466451072,-0.841622786,0.721116802,-0.144200398,1
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,-1.017246251,-0.895968736,1.587703842,-0.995989891,-1.415422981,-0.279715311,-1.908482004,-0.144200398,0
1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.272011774,-0.294905492,-0.095268975,1.033589754,0.008034882,1.686960848,0.721116802,-0.144200398,1
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.758502294,-0.294905492,0.746217434,0.864458117,1.431492746,-1.40353026,0.721116802,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.732303174,-0.895968736,2.429190251,-1.165121528,-0.940937027,-0.560669049,-0.593682601,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.208121678,-0.294905492,-0.095268975,-1.334253165,-1.415422981,-0.841622786,0.721116802,-0.144200398,0
0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1.47646358,-0.294905492,0.746217434,-1.334253165,0.008034882,1.125053374,0.721116802,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.877650983,1.50828424,-0.936755384,-0.48859498,0.482520837,-1.684483997,-0.593682601,-0.144200398,0
1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1.795925191,-0.895968736,-0.936755384,-0.48859498,1.431492746,-1.684483997,-0.593682601,-0.144200398,0
1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-0.820056083,2.109347484,-0.936755384,0.187931569,-0.466451072,0.282192163,-0.593682601,-0.144200398,0
0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0.211000893,1.50828424,2.429190251,0.864458117,1.431492746,-1.684483997,-1.908482004,-0.144200398,1
1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.984479968,-0.895968736,0.746217434,-1.503384802,-1.415422981,0.5631459,-0.593682601,-0.144200398,0
1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.365573082,-0.294905492,-0.936755384,-1.334253165,-1.415422981,0.282192163,-0.593682601,-0.144200398,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.099740534,1.50828424,-0.936755384,0.69532648,0.957006792,1.686960848,0.721116802,-0.144200398,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1.300075349,-0.895968736,-0.936755384,-1.503384802,-1.889908936,0.844099637,0.721116802,-0.144200398,0
0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-1.582154851,-0.895968736,0.746217434,-0.150331705,1.431492746,-1.684483997,0.721116802,-0.144200398,0
0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.433436795,-0.895968736,-0.936755384,-0.150331705,0.008034882,-0.841622786,0.721116802,-0.144200398,0
1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-1.813412881,-0.294905492,-0.095268975,-0.995989891,-0.940937027,-0.560669049,-1.908482004,-0.144200398,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,-1.353586812,-0.895968736,-0.095268975,0.69532648,0.008034882,0.001238426,-0.593682601,-0.144200398,0
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-1.862515863,1.50828424,-0.936755384,1.202721391,0.008034882,-0.841622786,-1.908482004,-0.144200398,0
1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.357034869,2.109347484,-0.095268975,0.526194843,0.482520837,0.001238426,0.721116802,-0.144200398,0
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-0.468038031,2.109347484,0.746217434,-0.995989891,-1.415422981,0.001238426,-0.593682601,-0.144200398,0
1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.215365089,-0.895968736,2.429190251,-2.010779714,-1.889908936,-1.40353026,-0.593682601,-0.144200398,1
1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,-0.084398108,2.109347484,0.746217434,1.033589754,0.008034882,0.5631459,0.721116802,-0.144200398,1
